Name,Owner,Stars,Forks,Last Updated,License,URL
WARP-Clash-API,vvbbnn00,8623,1155,2024-09-04T00:11:27Z,GNU General Public License v3.0,https://github.com/vvbbnn00/WARP-Clash-API
google-images-download,hardikvasa,8620,2109,2024-02-19T17:21:18Z,MIT License,https://github.com/hardikvasa/google-images-download
metaflow,Netflix,8620,816,2025-03-13T19:03:35Z,Apache License 2.0,https://github.com/Netflix/metaflow
flasky,miguelgrinberg,8619,4211,2024-06-30T10:53:23Z,MIT License,https://github.com/miguelgrinberg/flasky
pupy,n1nj4sec,8616,1817,2024-03-22T08:52:53Z,Other,https://github.com/n1nj4sec/pupy
mealie,mealie-recipes,8613,849,2025-03-14T11:35:06Z,GNU Affero General Public License v3.0,https://github.com/mealie-recipes/mealie
spyder,spyder-ide,8602,1655,2025-03-14T15:38:24Z,MIT License,https://github.com/spyder-ide/spyder
anomaly-detection-resources,yzhao062,8599,1758,2024-12-21T20:25:14Z,GNU Affero General Public License v3.0,https://github.com/yzhao062/anomaly-detection-resources
FreeAskInternet,nashsu,8591,908,2024-04-18T06:46:33Z,Apache License 2.0,https://github.com/nashsu/FreeAskInternet
ml-ferret,apple,8590,507,2024-10-09T02:40:44Z,Other,https://github.com/apple/ml-ferret
apex,NVIDIA,8578,1435,2025-03-14T16:47:04Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/NVIDIA/apex
Gymnasium,Farama-Foundation,8574,955,2025-03-13T12:02:53Z,MIT License,https://github.com/Farama-Foundation/Gymnasium
conan,conan-io,8571,1008,2025-03-14T10:02:59Z,MIT License,https://github.com/conan-io/conan
pywal,dylanaraps,8569,336,2024-01-27T15:51:44Z,MIT License,https://github.com/dylanaraps/pywal
bottle,bottlepy,8556,1477,2025-02-16T11:32:34Z,MIT License,https://github.com/bottlepy/bottle
autogluon,autogluon,8550,974,2025-03-11T20:08:18Z,Apache License 2.0,https://github.com/autogluon/autogluon
ctf-wiki,ctf-wiki,8546,1389,2025-03-13T09:58:42Z,Other,https://github.com/ctf-wiki/ctf-wiki
ImageBind,facebookresearch,8543,801,2024-07-31T18:44:13Z,Other,https://github.com/facebookresearch/ImageBind
machine_learning_examples,lazyprogrammer,8526,6379,2025-02-19T07:23:31Z,N/A,https://github.com/lazyprogrammer/machine_learning_examples
Airtest,AirtestProject,8514,1326,2024-10-09T04:15:02Z,Apache License 2.0,https://github.com/AirtestProject/Airtest
Resume-Matcher,srbhr,8513,3082,2025-03-06T04:52:11Z,Apache License 2.0,https://github.com/srbhr/Resume-Matcher
python-for-android,kivy,8508,1904,2025-03-07T08:52:48Z,MIT License,https://github.com/kivy/python-for-android
QUANTAXIS,yutiansut,8498,3025,2025-02-27T10:22:51Z,MIT License,https://github.com/yutiansut/QUANTAXIS
OctoPrint,OctoPrint,8481,1683,2025-03-11T14:37:17Z,GNU Affero General Public License v3.0,https://github.com/OctoPrint/OctoPrint
accelerate,huggingface,8476,1048,2025-03-14T14:13:44Z,Apache License 2.0,https://github.com/huggingface/accelerate
homelab,khuedoan,8474,789,2025-01-21T17:07:00Z,GNU General Public License v3.0,https://github.com/khuedoan/homelab
deeplake,activeloopai,8467,654,2025-03-11T15:53:53Z,Apache License 2.0,https://github.com/activeloopai/deeplake
cog,replicate,8466,590,2025-03-14T17:15:33Z,Apache License 2.0,https://github.com/replicate/cog
ragas,explodinggradients,8460,866,2025-03-10T17:11:57Z,Apache License 2.0,https://github.com/explodinggradients/ragas
holehe,megadose,8456,953,2024-09-10T20:24:32Z,GNU General Public License v3.0,https://github.com/megadose/holehe
CodeGeeX,THUDM,8431,628,2024-08-13T05:59:38Z,Apache License 2.0,https://github.com/THUDM/CodeGeeX
lutris,lutris,8423,729,2025-03-13T21:21:37Z,GNU General Public License v3.0,https://github.com/lutris/lutris
darts,unit8co,8419,919,2025-03-14T14:19:38Z,Apache License 2.0,https://github.com/unit8co/darts
gixy,yandex,8394,416,2024-07-28T20:09:31Z,Other,https://github.com/yandex/gixy
TRELLIS,microsoft,8378,652,2024-12-27T12:38:06Z,MIT License,https://github.com/microsoft/TRELLIS
LMFlow,OptimalScale,8375,837,2025-03-14T10:58:05Z,Apache License 2.0,https://github.com/OptimalScale/LMFlow
optimate,nebuly-ai,8373,637,2024-07-22T02:07:03Z,Apache License 2.0,https://github.com/nebuly-ai/optimate
vaex,vaexio,8354,598,2024-10-08T16:23:10Z,MIT License,https://github.com/vaexio/vaex
Wan2.1,Wan-Video,8334,873,2025-03-07T08:08:31Z,Apache License 2.0,https://github.com/Wan-Video/Wan2.1
posting,darrenburns,8327,142,2025-03-14T11:17:27Z,Apache License 2.0,https://github.com/darrenburns/posting
Bert-VITS2,fishaudio,8314,1172,2025-03-14T09:40:13Z,GNU Affero General Public License v3.0,https://github.com/fishaudio/Bert-VITS2
pyTelegramBotAPI,eternnoir,8312,2067,2025-02-15T12:46:01Z,GNU General Public License v2.0,https://github.com/eternnoir/pyTelegramBotAPI
hallo,fudan-generative-vision,8307,1090,2024-09-14T13:23:02Z,MIT License,https://github.com/fudan-generative-vision/hallo
TinyLlama,jzhang38,8298,514,2024-05-03T20:21:20Z,Apache License 2.0,https://github.com/jzhang38/TinyLlama
tianshou,thu-ml,8286,1137,2025-03-14T17:06:44Z,MIT License,https://github.com/thu-ml/tianshou
easytrader,shidenggui,8258,2723,2024-05-09T07:52:53Z,MIT License,https://github.com/shidenggui/easytrader
sktime,sktime,8255,1499,2025-03-14T16:44:19Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/sktime/sktime
pwndbg,pwndbg,8251,945,2025-03-14T09:11:15Z,MIT License,https://github.com/pwndbg/pwndbg
lm-evaluation-harness,EleutherAI,8244,2194,2025-03-14T17:48:51Z,MIT License,https://github.com/EleutherAI/lm-evaluation-harness
yewtube,mps-youtube,8240,642,2025-01-05T21:49:55Z,GNU General Public License v3.0,https://github.com/mps-youtube/yewtube
binance-trade-bot,ccxt,8238,2252,2025-03-12T17:36:21Z,GNU General Public License v3.0,https://github.com/ccxt/binance-trade-bot
Time-Series-Library,thuml,8229,1309,2025-03-07T02:34:02Z,MIT License,https://github.com/thuml/Time-Series-Library
trape,jofpin,8227,1306,2024-06-20T19:04:00Z,N/A,https://github.com/jofpin/trape
XAgent,OpenBMB,8227,872,2024-08-12T06:41:38Z,Apache License 2.0,https://github.com/OpenBMB/XAgent
metube,alexta69,8220,547,2025-03-07T07:47:18Z,GNU Affero General Public License v3.0,https://github.com/alexta69/metube
mopidy,mopidy,8220,695,2025-03-07T10:24:28Z,Apache License 2.0,https://github.com/mopidy/mopidy
imagen-pytorch,lucidrains,8213,780,2024-10-07T13:00:53Z,MIT License,https://github.com/lucidrains/imagen-pytorch
AlphaPose,MVIG-SJTU,8193,1992,2024-05-13T14:33:34Z,Other,https://github.com/MVIG-SJTU/AlphaPose
mage-ai,mage-ai,8191,825,2025-03-14T08:14:50Z,Apache License 2.0,https://github.com/mage-ai/mage-ai
django-debug-toolbar,django-commons,8188,1056,2025-03-10T21:13:27Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/django-commons/django-debug-toolbar
csm,SesameAILabs,8184,453,2025-03-14T16:50:46Z,Apache License 2.0,https://github.com/SesameAILabs/csm
gitfiti,gelstudios,8176,1124,2024-10-28T04:54:08Z,MIT License,https://github.com/gelstudios/gitfiti
trax,google,8174,824,2025-02-07T17:26:26Z,Apache License 2.0,https://github.com/google/trax
platformio-core,platformio,8169,805,2025-03-11T20:15:56Z,Apache License 2.0,https://github.com/platformio/platformio-core
bilingual_book_maker,yihong0618,8167,1137,2025-03-12T03:05:10Z,MIT License,https://github.com/yihong0618/bilingual_book_maker
pdm,pdm-project,8163,429,2025-03-14T07:55:53Z,MIT License,https://github.com/pdm-project/pdm
bbot,blacklanternsecurity,8154,626,2025-03-14T17:39:32Z,GNU General Public License v3.0,https://github.com/blacklanternsecurity/bbot
graphene,graphql-python,8153,828,2024-11-09T20:43:58Z,MIT License,https://github.com/graphql-python/graphene
pwnagotchi,evilsocket,8152,1177,2025-02-08T13:28:13Z,Other,https://github.com/evilsocket/pwnagotchi
docker-stacks,jupyter,8142,2992,2025-03-14T16:02:32Z,Other,https://github.com/jupyter/docker-stacks
frappe,frappe,8124,3700,2025-03-14T17:58:25Z,MIT License,https://github.com/frappe/frappe
readthedocs.org,readthedocs,8121,3609,2025-03-13T21:14:25Z,MIT License,https://github.com/readthedocs/readthedocs.org
krita-ai-diffusion,Acly,8118,418,2025-03-13T09:30:25Z,GNU General Public License v3.0,https://github.com/Acly/krita-ai-diffusion
BayesianOptimization,bayesian-optimization,8114,1561,2025-03-13T09:11:20Z,MIT License,https://github.com/bayesian-optimization/BayesianOptimization
bypy,houtianze,8109,1408,2025-02-01T06:58:27Z,MIT License,https://github.com/houtianze/bypy
clone-voice,jianchang512,8102,843,2024-12-07T08:59:26Z,Other,https://github.com/jianchang512/clone-voice
visidata,saulpw,8093,289,2025-03-08T04:28:25Z,GNU General Public License v3.0,https://github.com/saulpw/visidata
pysc2,google-deepmind,8093,1158,2024-07-23T16:54:42Z,Apache License 2.0,https://github.com/google-deepmind/pysc2
jc,kellyjonbrazil,8091,218,2024-12-21T00:31:44Z,MIT License,https://github.com/kellyjonbrazil/jc
BlenderGIS,domlysz,8076,1388,2024-06-06T13:42:41Z,GNU General Public License v3.0,https://github.com/domlysz/BlenderGIS
imaginAIry,brycedrennan,8073,463,2024-09-22T02:38:06Z,MIT License,https://github.com/brycedrennan/imaginAIry
google-api-python-client,googleapis,8053,2448,2025-03-14T13:13:45Z,Apache License 2.0,https://github.com/googleapis/google-api-python-client
pysheeet,crazyguitar,8051,1209,2025-02-08T08:14:54Z,MIT License,https://github.com/crazyguitar/pysheeet
KeymouseGo,taojy123,8042,1142,2025-03-14T07:28:56Z,GNU General Public License v2.0,https://github.com/taojy123/KeymouseGo
ASRT_SpeechRecognition,nl8590687,8022,1909,2024-09-26T15:28:29Z,GNU General Public License v3.0,https://github.com/nl8590687/ASRT_SpeechRecognition
python-small-examples,jackzhenguo,8020,1817,2024-06-26T16:37:35Z,N/A,https://github.com/jackzhenguo/python-small-examples
elastalert,Yelp,8011,1735,2024-08-07T06:30:10Z,Apache License 2.0,https://github.com/Yelp/elastalert
PaddleGAN,PaddlePaddle,7993,1250,2024-07-03T15:05:24Z,Apache License 2.0,https://github.com/PaddlePaddle/PaddleGAN
MoviePilot,jxxghp,7987,961,2025-03-14T09:22:23Z,GNU General Public License v3.0,https://github.com/jxxghp/MoviePilot
Machine-Learning-Collection,aladdinpersson,7979,2745,2024-08-17T12:31:20Z,MIT License,https://github.com/aladdinpersson/Machine-Learning-Collection
pytorch-cnn-visualizations,utkuozbulak,7974,1490,2025-01-01T10:31:10Z,MIT License,https://github.com/utkuozbulak/pytorch-cnn-visualizations
docopt,docopt,7969,561,2024-05-22T11:23:25Z,MIT License,https://github.com/docopt/docopt
reactpy,reactive-python,7959,325,2025-03-12T21:31:11Z,MIT License,https://github.com/reactive-python/reactpy
python-dotenv,theskumar,7956,446,2025-03-09T18:14:10Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/theskumar/python-dotenv
dream-textures,carson-katri,7953,434,2024-08-26T02:23:11Z,GNU General Public License v3.0,https://github.com/carson-katri/dream-textures
jukebox,openai,7948,1445,2024-06-19T05:14:24Z,Other,https://github.com/openai/jukebox
jupyterhub,jupyterhub,7944,2053,2025-03-14T10:32:48Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/jupyterhub/jupyterhub
InfoSpider,kangvcar,7941,1490,2024-08-20T16:26:26Z,GNU General Public License v3.0,https://github.com/kangvcar/InfoSpider
DiffSynth-Studio,modelscope,7938,709,2025-03-14T10:21:24Z,Apache License 2.0,https://github.com/modelscope/DiffSynth-Studio
PentestGPT,GreyDGL,7935,985,2024-11-09T06:57:45Z,MIT License,https://github.com/GreyDGL/PentestGPT
tensorboardX,lanpa,7918,864,2025-01-15T18:30:46Z,MIT License,https://github.com/lanpa/tensorboardX
sygil-webui,Sygil-Dev,7893,880,2024-08-14T15:04:35Z,GNU Affero General Public License v3.0,https://github.com/Sygil-Dev/sygil-webui
objection,sensepost,7889,879,2024-09-13T12:21:03Z,GNU General Public License v3.0,https://github.com/sensepost/objection
stock,myhhub,7877,1550,2025-03-12T03:40:49Z,Apache License 2.0,https://github.com/myhhub/stock
pip-tools,jazzband,7860,619,2025-03-06T04:35:23Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/jazzband/pip-tools
django-ninja,vitalik,7859,472,2025-03-14T16:11:35Z,MIT License,https://github.com/vitalik/django-ninja
bisheng,dataelement,7836,1317,2025-03-14T13:34:17Z,Apache License 2.0,https://github.com/dataelement/bisheng
VALL-E-X,Plachtaa,7825,776,2024-02-11T15:36:45Z,MIT License,https://github.com/Plachtaa/VALL-E-X
angr,angr,7821,1098,2025-03-14T17:15:49Z,"BSD 2-Clause ""Simplified"" License",https://github.com/angr/angr
moto,getmoto,7805,2092,2025-03-13T21:53:26Z,Apache License 2.0,https://github.com/getmoto/moto
icloud_photos_downloader,icloud-photos-downloader,7805,600,2025-03-09T21:00:11Z,MIT License,https://github.com/icloud-photos-downloader/icloud_photos_downloader
PyTorch_Tutorial,TingsongYu,7798,1760,2025-01-04T11:23:32Z,N/A,https://github.com/TingsongYu/PyTorch_Tutorial
moshi,kyutai-labs,7795,633,2025-03-13T09:55:01Z,Apache License 2.0,https://github.com/kyutai-labs/moshi
Github-Ranking,EvanLi,7791,506,2025-03-14T04:06:50Z,MIT License,https://github.com/EvanLi/Github-Ranking
gh-proxy,hunshcn,7790,2066,2024-08-08T08:09:42Z,MIT License,https://github.com/hunshcn/gh-proxy
electrum,spesmilo,7782,3178,2025-03-14T17:40:15Z,MIT License,https://github.com/spesmilo/electrum
IF,deep-floyd,7767,507,2024-04-14T05:26:35Z,Other,https://github.com/deep-floyd/IF
auto-sklearn,automl,7766,1295,2025-01-22T14:40:43Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/automl/auto-sklearn
FastSAM,CASIA-IVA-Lab,7762,722,2024-07-30T13:35:06Z,GNU Affero General Public License v3.0,https://github.com/CASIA-IVA-Lab/FastSAM
PaLM-rlhf-pytorch,lucidrains,7762,677,2025-02-15T18:21:37Z,MIT License,https://github.com/lucidrains/PaLM-rlhf-pytorch
hypothesis,HypothesisWorks,7746,595,2025-03-13T18:07:18Z,Other,https://github.com/HypothesisWorks/hypothesis
ASCII-generator,vietnh1009,7737,597,2024-11-22T00:04:58Z,MIT License,https://github.com/vietnh1009/ASCII-generator
EmotiVoice,netease-youdao,7731,661,2024-08-13T10:23:52Z,Apache License 2.0,https://github.com/netease-youdao/EmotiVoice
PyMySQL,PyMySQL,7730,1431,2025-01-29T09:06:45Z,MIT License,https://github.com/PyMySQL/PyMySQL
oumi,oumi-ai,7718,549,2025-03-14T18:06:23Z,Apache License 2.0,https://github.com/oumi-ai/oumi
DeepCTR,shenweichen,7715,2229,2024-08-09T12:11:01Z,Apache License 2.0,https://github.com/shenweichen/DeepCTR
linkding,sissbruecker,7714,367,2025-03-09T22:12:08Z,MIT License,https://github.com/sissbruecker/linkding
SpaceshipGenerator,a1studmuffin,7706,437,2024-05-25T16:11:50Z,Other,https://github.com/a1studmuffin/SpaceshipGenerator
IC-Light,lllyasviel,7684,469,2025-02-20T15:52:35Z,Apache License 2.0,https://github.com/lllyasviel/IC-Light
financial-machine-learning,firmai,7675,1307,2025-01-03T01:27:50Z,N/A,https://github.com/firmai/financial-machine-learning
bunkerweb,bunkerity,7673,430,2025-03-14T16:36:05Z,GNU Affero General Public License v3.0,https://github.com/bunkerity/bunkerweb
diff-match-patch,google,7670,1130,2024-05-22T22:13:22Z,Apache License 2.0,https://github.com/google/diff-match-patch
ajenti,ajenti,7669,858,2025-03-03T08:13:39Z,MIT License,https://github.com/ajenti/ajenti
fast-stable-diffusion,TheLastBen,7663,1326,2025-03-12T02:24:02Z,MIT License,https://github.com/TheLastBen/fast-stable-diffusion
umap,lmcinnes,7654,822,2025-02-28T21:30:46Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/lmcinnes/umap
edge-tts,rany2,7649,727,2025-02-27T19:10:43Z,GNU Lesser General Public License v3.0,https://github.com/rany2/edge-tts
CodeGeeX2,THUDM,7638,531,2024-07-10T12:34:55Z,Apache License 2.0,https://github.com/THUDM/CodeGeeX2
edx-platform,openedx,7635,3970,2025-03-14T14:53:56Z,GNU Affero General Public License v3.0,https://github.com/openedx/edx-platform
mae,facebookresearch,7630,1250,2024-07-23T18:15:40Z,Other,https://github.com/facebookresearch/mae
GroundingDINO,IDEA-Research,7625,773,2024-08-12T08:52:02Z,Apache License 2.0,https://github.com/IDEA-Research/GroundingDINO
helium,mherrmann,7612,462,2025-02-20T16:05:51Z,MIT License,https://github.com/mherrmann/helium
gitsome,donnemartin,7610,442,2024-02-08T10:27:14Z,Other,https://github.com/donnemartin/gitsome
SciencePlots,garrettj403,7601,730,2025-02-21T23:23:11Z,MIT License,https://github.com/garrettj403/SciencePlots
moondream,vikhyat,7595,587,2025-02-25T01:14:39Z,Apache License 2.0,https://github.com/vikhyat/moondream
ultisnips,SirVer,7590,688,2025-03-09T19:54:49Z,GNU General Public License v3.0,https://github.com/SirVer/ultisnips
aws-devops-zero-to-hero,iam-veeramalla,7581,10650,2025-02-03T06:11:30Z,Apache License 2.0,https://github.com/iam-veeramalla/aws-devops-zero-to-hero
awesome-cheatsheet,detailyang,7571,1027,2024-08-08T14:55:13Z,MIT License,https://github.com/detailyang/awesome-cheatsheet
MachineLearning_Python,lawlite19,7569,2465,2024-05-20T17:21:57Z,MIT License,https://github.com/lawlite19/MachineLearning_Python
WeasyPrint,Kozea,7564,711,2025-03-11T10:04:34Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/Kozea/WeasyPrint
modelscope,modelscope,7547,772,2025-03-14T08:19:26Z,Apache License 2.0,https://github.com/modelscope/modelscope
real-url,wbt5,7542,1554,2024-06-07T01:36:57Z,GNU General Public License v2.0,https://github.com/wbt5/real-url
GPT2-Chinese,Morizeyao,7537,1703,2024-04-25T09:14:25Z,MIT License,https://github.com/Morizeyao/GPT2-Chinese
Omost,lllyasviel,7518,430,2024-07-26T21:10:06Z,Apache License 2.0,https://github.com/lllyasviel/Omost
skypilot,skypilot-org,7516,591,2025-03-14T08:40:04Z,Apache License 2.0,https://github.com/skypilot-org/skypilot
ipex-llm,intel,7495,1329,2025-03-14T11:04:10Z,Apache License 2.0,https://github.com/intel/ipex-llm
Jenkins-Zero-To-Hero,iam-veeramalla,7480,14335,2025-03-12T09:03:13Z,MIT License,https://github.com/iam-veeramalla/Jenkins-Zero-To-Hero
llama-stack,meta-llama,7473,925,2025-03-14T17:03:49Z,MIT License,https://github.com/meta-llama/llama-stack
BentoML,bentoml,7470,822,2025-03-14T13:08:14Z,Apache License 2.0,https://github.com/bentoml/BentoML
GPTCache,zilliztech,7451,530,2024-09-18T02:05:21Z,MIT License,https://github.com/zilliztech/GPTCache
librosa,librosa,7449,979,2025-03-13T01:49:04Z,ISC License,https://github.com/librosa/librosa
GetQzonehistory,LibraHp,7449,526,2024-12-19T13:40:41Z,GNU General Public License v3.0,https://github.com/LibraHp/GetQzonehistory
latexify_py,google,7443,394,2025-02-13T01:27:01Z,Apache License 2.0,https://github.com/google/latexify_py
checkov,bridgecrewio,7417,1162,2025-03-14T07:38:36Z,Apache License 2.0,https://github.com/bridgecrewio/checkov
get_subscribe,ermaozi,7414,628,2025-03-10T02:15:33Z,GNU General Public License v3.0,https://github.com/ermaozi/get_subscribe
cheatsheets,matplotlib,7411,903,2025-02-25T09:36:55Z,"BSD 2-Clause ""Simplified"" License",https://github.com/matplotlib/cheatsheets
pdfplumber,jsvine,7405,710,2025-02-11T03:09:32Z,MIT License,https://github.com/jsvine/pdfplumber
The-Grand-Complete-Data-Science-Materials,krishnaik06,7404,3843,2024-08-04T07:14:11Z,GNU General Public License v2.0,https://github.com/krishnaik06/The-Grand-Complete-Data-Science-Materials
Dango-Translator,PantsuDango,7402,533,2025-03-02T14:20:01Z,GNU Lesser General Public License v2.1,https://github.com/PantsuDango/Dango-Translator
stanza,stanfordnlp,7396,901,2025-03-13T07:06:46Z,Other,https://github.com/stanfordnlp/stanza
starcoder,bigcode-project,7390,524,2024-02-27T02:05:57Z,Apache License 2.0,https://github.com/bigcode-project/starcoder
generative-models,wiseodd,7387,2036,2024-03-24T20:38:46Z,The Unlicense,https://github.com/wiseodd/generative-models
AzurLaneAutoScript,LmeSzinc,7386,872,2025-03-13T10:18:47Z,GNU General Public License v3.0,https://github.com/LmeSzinc/AzurLaneAutoScript
featuretools,alteryx,7382,890,2025-03-03T19:03:52Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/alteryx/featuretools
Depth-Anything,LiheYoung,7379,561,2024-07-17T10:46:05Z,Apache License 2.0,https://github.com/LiheYoung/Depth-Anything
PyTorch-YOLOv3,eriklindernoren,7376,2625,2024-11-17T15:24:57Z,GNU General Public License v3.0,https://github.com/eriklindernoren/PyTorch-YOLOv3
hyperopt,hyperopt,7363,1059,2025-02-04T00:03:50Z,Other,https://github.com/hyperopt/hyperopt
gitingest,cyclotruc,7347,581,2025-03-14T07:39:28Z,MIT License,https://github.com/cyclotruc/gitingest
dowhy,py-why,7345,946,2025-03-10T17:02:18Z,MIT License,https://github.com/py-why/dowhy
TikTokDownload,Johnserf-Seed,7322,1347,2024-06-28T10:53:42Z,MIT License,https://github.com/Johnserf-Seed/TikTokDownload
Auto_Bangumi,EstrellaXD,7313,377,2024-09-26T03:46:07Z,MIT License,https://github.com/EstrellaXD/Auto_Bangumi
dotbot,anishathalye,7312,298,2025-02-22T16:58:49Z,MIT License,https://github.com/anishathalye/dotbot
gef,hugsy,7312,762,2025-02-24T00:50:04Z,MIT License,https://github.com/hugsy/gef
sqlglot,tobymao,7309,801,2025-03-13T18:40:43Z,MIT License,https://github.com/tobymao/sqlglot
dailycheckin,Sitoi,7290,1266,2025-01-31T01:56:03Z,MIT License,https://github.com/Sitoi/dailycheckin
linux-insides-zh,hust-open-atom-club,7289,1203,2024-12-19T08:17:58Z,Other,https://github.com/hust-open-atom-club/linux-insides-zh
maple-font,subframe7536,7270,125,2025-03-13T02:59:30Z,SIL Open Font License 1.1,https://github.com/subframe7536/maple-font
programming-talks,hellerve,7269,504,2025-02-15T20:11:14Z,N/A,https://github.com/hellerve/programming-talks
aws-shell,awslabs,7258,778,2024-12-16T22:48:37Z,Apache License 2.0,https://github.com/awslabs/aws-shell
LWM,LargeWorldModel,7250,557,2024-10-19T03:27:38Z,Apache License 2.0,https://github.com/LargeWorldModel/LWM
BasicSR,XPixelGroup,7247,1250,2024-07-21T04:16:22Z,Apache License 2.0,https://github.com/XPixelGroup/BasicSR
PyGithub,PyGithub,7241,1818,2025-03-03T14:32:57Z,GNU Lesser General Public License v3.0,https://github.com/PyGithub/PyGithub
InternVL,OpenGVLab,7239,559,2025-02-26T08:05:24Z,MIT License,https://github.com/OpenGVLab/InternVL
Movie_Data_Capture,mvdctop,7235,1397,2025-03-13T14:31:07Z,GNU General Public License v3.0,https://github.com/mvdctop/Movie_Data_Capture
face-alignment,1adrianb,7232,1357,2024-08-30T14:19:26Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/1adrianb/face-alignment
gspread,burnash,7224,952,2025-02-27T18:15:08Z,MIT License,https://github.com/burnash/gspread
asyncpg,MagicStack,7205,414,2024-12-18T21:52:07Z,Apache License 2.0,https://github.com/MagicStack/asyncpg
bup,bup,7205,421,2025-03-03T19:06:17Z,Other,https://github.com/bup/bup
lbry-sdk,lbryio,7199,491,2024-08-19T07:49:41Z,MIT License,https://github.com/lbryio/lbry-sdk
librephotos,LibrePhotos,7199,323,2025-03-07T01:28:48Z,MIT License,https://github.com/LibrePhotos/librephotos
autograd,HIPS,7190,912,2025-03-10T19:17:12Z,MIT License,https://github.com/HIPS/autograd
records,kennethreitz,7188,575,2024-07-09T11:26:43Z,ISC License,https://github.com/kennethreitz/records
pr-agent,qodo-ai,7187,743,2025-03-14T10:07:47Z,Apache License 2.0,https://github.com/qodo-ai/pr-agent
tenacity,jd,7186,291,2025-03-05T08:36:46Z,Apache License 2.0,https://github.com/jd/tenacity
rectg,jackhawks,7179,380,2025-02-20T11:31:23Z,Apache License 2.0,https://github.com/jackhawks/rectg
Chinese-LLaMA-Alpaca-2,ymcui,7158,575,2024-09-23T02:52:19Z,Apache License 2.0,https://github.com/ymcui/Chinese-LLaMA-Alpaca-2
patroni,patroni,7153,890,2025-03-14T15:31:46Z,MIT License,https://github.com/patroni/patroni
GOT-OCR2.0,Ucas-HaoranWei,7151,627,2025-02-10T12:13:00Z,N/A,https://github.com/Ucas-HaoranWei/GOT-OCR2.0
ipwndfu,axi0mX,7143,1703,2024-02-21T04:10:19Z,GNU General Public License v3.0,https://github.com/axi0mX/ipwndfu
pydantic-ai,pydantic,7127,590,2025-03-14T13:56:32Z,MIT License,https://github.com/pydantic/pydantic-ai
gpt-neox,EleutherAI,7126,1046,2025-03-12T10:28:11Z,Apache License 2.0,https://github.com/EleutherAI/gpt-neox
mlx-examples,ml-explore,7125,1010,2025-03-14T14:28:56Z,MIT License,https://github.com/ml-explore/mlx-examples
yowsup,tgalal,7113,2226,2024-08-08T20:50:41Z,GNU General Public License v3.0,https://github.com/tgalal/yowsup
backgroundremover,nadermx,7112,596,2024-12-26T17:44:27Z,MIT License,https://github.com/nadermx/backgroundremover
marshmallow,marshmallow-code,7109,629,2025-03-05T08:24:07Z,MIT License,https://github.com/marshmallow-code/marshmallow
pdfGPT,bhaskatripathi,7080,850,2025-03-03T13:17:59Z,MIT License,https://github.com/bhaskatripathi/pdfGPT
pipreqs,bndr,7076,407,2024-07-06T13:32:00Z,Apache License 2.0,https://github.com/bndr/pipreqs
paper-qa,Future-House,7066,694,2025-03-13T22:17:47Z,Apache License 2.0,https://github.com/Future-House/paper-qa
folium,python-visualization,7057,2234,2025-03-13T06:01:53Z,Other,https://github.com/python-visualization/folium
ffsubsync,smacke,7050,293,2025-02-19T04:07:11Z,MIT License,https://github.com/smacke/ffsubsync
autocut,mli,7048,726,2024-10-05T15:59:47Z,Apache License 2.0,https://github.com/mli/autocut
machine-learning-course,instillai,7036,1258,2024-11-27T03:47:57Z,N/A,https://github.com/instillai/machine-learning-course
sh,amoffat,7036,502,2025-02-24T07:16:10Z,MIT License,https://github.com/amoffat/sh
PDF-Extract-Kit,opendatalab,7035,478,2025-01-03T02:00:20Z,GNU Affero General Public License v3.0,https://github.com/opendatalab/PDF-Extract-Kit
multi-v2ray,Jrohy,7032,2434,2024-02-24T06:41:05Z,GNU General Public License v3.0,https://github.com/Jrohy/multi-v2ray
boxmot,mikel-brostrom,7028,1762,2025-03-13T11:36:11Z,GNU Affero General Public License v3.0,https://github.com/mikel-brostrom/boxmot
dumb-init,Yelp,7022,350,2025-02-17T20:10:13Z,MIT License,https://github.com/Yelp/dumb-init
tinydb,msiemens,7019,558,2025-03-06T04:13:38Z,MIT License,https://github.com/msiemens/tinydb
ScoutSuite,nccgroup,7012,1082,2024-11-19T20:53:05Z,GNU General Public License v2.0,https://github.com/nccgroup/ScoutSuite
inference,xorbitsai,6997,571,2025-03-14T06:50:46Z,Apache License 2.0,https://github.com/xorbitsai/inference
python,kubernetes-client,6990,3318,2025-02-18T21:08:00Z,Apache License 2.0,https://github.com/kubernetes-client/python
PyTorch-VAE,AntixK,6977,1107,2024-06-13T04:24:42Z,Apache License 2.0,https://github.com/AntixK/PyTorch-VAE
