Name,Owner,Stars,Forks,Last Updated,License,URL
speech_recognition,Uberi,8639,2412,2025-01-30T14:38:25Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/Uberi/speech_recognition
cookiecutter-data-science,drivendataorg,8631,2500,2025-03-11T04:23:24Z,MIT License,https://github.com/drivendataorg/cookiecutter-data-science
WARP-Clash-API,vvbbnn00,8622,1155,2024-09-04T00:11:27Z,GNU General Public License v3.0,https://github.com/vvbbnn00/WARP-Clash-API
google-images-download,hardikvasa,8618,2108,2024-02-19T17:21:18Z,MIT License,https://github.com/hardikvasa/google-images-download
metaflow,Netflix,8617,815,2025-03-12T18:46:28Z,Apache License 2.0,https://github.com/Netflix/metaflow
pupy,n1nj4sec,8616,1817,2024-03-22T08:52:53Z,Other,https://github.com/n1nj4sec/pupy
flasky,miguelgrinberg,8616,4211,2024-06-30T10:53:23Z,MIT License,https://github.com/miguelgrinberg/flasky
mealie,mealie-recipes,8607,847,2025-03-11T23:02:31Z,GNU Affero General Public License v3.0,https://github.com/mealie-recipes/mealie
anomaly-detection-resources,yzhao062,8594,1757,2024-12-21T20:25:14Z,GNU Affero General Public License v3.0,https://github.com/yzhao062/anomaly-detection-resources
FreeAskInternet,nashsu,8589,907,2024-04-18T06:46:33Z,Apache License 2.0,https://github.com/nashsu/FreeAskInternet
spyder,spyder-ide,8588,1653,2025-03-12T13:45:23Z,MIT License,https://github.com/spyder-ide/spyder
ml-ferret,apple,8583,507,2024-10-09T02:40:44Z,Other,https://github.com/apple/ml-ferret
apex,NVIDIA,8577,1434,2025-02-26T08:58:26Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/NVIDIA/apex
pywal,dylanaraps,8567,336,2024-01-27T15:51:44Z,MIT License,https://github.com/dylanaraps/pywal
conan,conan-io,8563,1008,2025-03-12T15:40:21Z,MIT License,https://github.com/conan-io/conan
bottle,bottlepy,8553,1476,2025-02-16T11:32:34Z,MIT License,https://github.com/bottlepy/bottle
Gymnasium,Farama-Foundation,8551,954,2025-03-06T16:18:55Z,MIT License,https://github.com/Farama-Foundation/Gymnasium
ctf-wiki,ctf-wiki,8542,1390,2025-03-09T11:15:08Z,Other,https://github.com/ctf-wiki/ctf-wiki
ImageBind,facebookresearch,8542,800,2024-07-31T18:44:13Z,Other,https://github.com/facebookresearch/ImageBind
autogluon,autogluon,8531,974,2025-03-11T20:08:18Z,Apache License 2.0,https://github.com/autogluon/autogluon
machine_learning_examples,lazyprogrammer,8527,6379,2025-02-19T07:23:31Z,N/A,https://github.com/lazyprogrammer/machine_learning_examples
Airtest,AirtestProject,8509,1325,2024-10-09T04:15:02Z,Apache License 2.0,https://github.com/AirtestProject/Airtest
python-for-android,kivy,8506,1904,2025-03-07T08:52:48Z,MIT License,https://github.com/kivy/python-for-android
Resume-Matcher,srbhr,8506,3073,2025-03-06T04:52:11Z,Apache License 2.0,https://github.com/srbhr/Resume-Matcher
QUANTAXIS,yutiansut,8493,3024,2025-02-27T10:22:51Z,MIT License,https://github.com/yutiansut/QUANTAXIS
OctoPrint,OctoPrint,8480,1683,2025-03-11T14:37:17Z,GNU Affero General Public License v3.0,https://github.com/OctoPrint/OctoPrint
homelab,khuedoan,8471,788,2025-01-21T17:07:00Z,GNU General Public License v3.0,https://github.com/khuedoan/homelab
accelerate,huggingface,8465,1047,2025-03-12T18:29:36Z,Apache License 2.0,https://github.com/huggingface/accelerate
deeplake,activeloopai,8465,653,2025-03-11T15:53:53Z,Apache License 2.0,https://github.com/activeloopai/deeplake
cog,replicate,8464,590,2025-03-12T19:13:20Z,Apache License 2.0,https://github.com/replicate/cog
holehe,megadose,8443,952,2024-09-10T20:24:32Z,GNU General Public License v3.0,https://github.com/megadose/holehe
ragas,explodinggradients,8441,864,2025-03-10T17:11:57Z,Apache License 2.0,https://github.com/explodinggradients/ragas
CodeGeeX,THUDM,8429,628,2024-08-13T05:59:38Z,Apache License 2.0,https://github.com/THUDM/CodeGeeX
lutris,lutris,8420,729,2025-03-11T23:13:26Z,GNU General Public License v3.0,https://github.com/lutris/lutris
darts,unit8co,8406,915,2025-03-10T08:10:26Z,Apache License 2.0,https://github.com/unit8co/darts
gixy,yandex,8393,416,2024-07-28T20:09:31Z,Other,https://github.com/yandex/gixy
optimate,nebuly-ai,8375,637,2024-07-22T02:07:03Z,Apache License 2.0,https://github.com/nebuly-ai/optimate
LMFlow,OptimalScale,8373,838,2025-03-12T12:32:38Z,Apache License 2.0,https://github.com/OptimalScale/LMFlow
vaex,vaexio,8355,599,2024-10-08T16:23:10Z,MIT License,https://github.com/vaexio/vaex
TRELLIS,microsoft,8334,647,2024-12-27T12:38:06Z,MIT License,https://github.com/microsoft/TRELLIS
Bert-VITS2,fishaudio,8309,1172,2025-03-10T18:24:38Z,GNU Affero General Public License v3.0,https://github.com/fishaudio/Bert-VITS2
pyTelegramBotAPI,eternnoir,8307,2068,2025-02-15T12:46:01Z,GNU General Public License v2.0,https://github.com/eternnoir/pyTelegramBotAPI
hallo,fudan-generative-vision,8304,1090,2024-09-14T13:23:02Z,MIT License,https://github.com/fudan-generative-vision/hallo
TinyLlama,jzhang38,8295,514,2024-05-03T20:21:20Z,Apache License 2.0,https://github.com/jzhang38/TinyLlama
posting,darrenburns,8290,142,2025-03-12T15:21:57Z,Apache License 2.0,https://github.com/darrenburns/posting
tianshou,thu-ml,8277,1137,2025-03-12T15:57:48Z,MIT License,https://github.com/thu-ml/tianshou
easytrader,shidenggui,8254,2721,2024-05-09T07:52:53Z,MIT License,https://github.com/shidenggui/easytrader
sktime,sktime,8253,1500,2025-03-12T18:05:36Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/sktime/sktime
pwndbg,pwndbg,8245,943,2025-03-11T22:15:07Z,MIT License,https://github.com/pwndbg/pwndbg
yewtube,mps-youtube,8238,642,2025-01-05T21:49:55Z,GNU General Public License v3.0,https://github.com/mps-youtube/yewtube
binance-trade-bot,ccxt,8234,2253,2025-03-12T17:36:21Z,GNU General Public License v3.0,https://github.com/ccxt/binance-trade-bot
trape,jofpin,8226,1306,2024-06-20T19:04:00Z,N/A,https://github.com/jofpin/trape
XAgent,OpenBMB,8223,869,2024-08-12T06:41:38Z,Apache License 2.0,https://github.com/OpenBMB/XAgent
mopidy,mopidy,8220,695,2025-03-07T10:24:28Z,Apache License 2.0,https://github.com/mopidy/mopidy
imagen-pytorch,lucidrains,8214,778,2024-10-07T13:00:53Z,MIT License,https://github.com/lucidrains/imagen-pytorch
lm-evaluation-harness,EleutherAI,8214,2191,2025-03-12T11:56:31Z,MIT License,https://github.com/EleutherAI/lm-evaluation-harness
Time-Series-Library,thuml,8205,1308,2025-03-07T02:34:02Z,MIT License,https://github.com/thuml/Time-Series-Library
metube,alexta69,8203,542,2025-03-07T07:47:18Z,GNU Affero General Public License v3.0,https://github.com/alexta69/metube
AlphaPose,MVIG-SJTU,8191,1991,2024-05-13T14:33:34Z,Other,https://github.com/MVIG-SJTU/AlphaPose
django-debug-toolbar,django-commons,8188,1056,2025-03-10T21:13:27Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/django-commons/django-debug-toolbar
mage-ai,mage-ai,8187,825,2025-03-05T23:51:25Z,Apache License 2.0,https://github.com/mage-ai/mage-ai
trax,google,8177,824,2025-02-07T17:26:26Z,Apache License 2.0,https://github.com/google/trax
gitfiti,gelstudios,8172,1126,2024-10-28T04:54:08Z,MIT License,https://github.com/gelstudios/gitfiti
platformio-core,platformio,8164,804,2025-03-11T20:15:56Z,Apache License 2.0,https://github.com/platformio/platformio-core
bilingual_book_maker,yihong0618,8162,1136,2025-03-12T03:05:10Z,MIT License,https://github.com/yihong0618/bilingual_book_maker
pdm,pdm-project,8158,429,2025-03-12T07:04:55Z,MIT License,https://github.com/pdm-project/pdm
graphene,graphql-python,8152,828,2024-11-09T20:43:58Z,MIT License,https://github.com/graphql-python/graphene
pwnagotchi,evilsocket,8151,1177,2025-02-08T13:28:13Z,Other,https://github.com/evilsocket/pwnagotchi
Wan2.1,Wan-Video,8146,845,2025-03-07T08:08:31Z,Apache License 2.0,https://github.com/Wan-Video/Wan2.1
bbot,blacklanternsecurity,8143,626,2025-03-12T19:21:14Z,GNU General Public License v3.0,https://github.com/blacklanternsecurity/bbot
docker-stacks,jupyter,8141,2991,2025-03-12T16:12:43Z,Other,https://github.com/jupyter/docker-stacks
readthedocs.org,readthedocs,8122,3609,2025-03-12T17:53:04Z,MIT License,https://github.com/readthedocs/readthedocs.org
BayesianOptimization,bayesian-optimization,8113,1561,2025-03-09T07:55:22Z,MIT License,https://github.com/bayesian-optimization/BayesianOptimization
frappe,frappe,8110,3695,2025-03-12T17:10:03Z,MIT License,https://github.com/frappe/frappe
bypy,houtianze,8103,1409,2025-02-01T06:58:27Z,MIT License,https://github.com/houtianze/bypy
krita-ai-diffusion,Acly,8099,417,2025-03-11T12:08:03Z,GNU General Public License v3.0,https://github.com/Acly/krita-ai-diffusion
clone-voice,jianchang512,8095,842,2024-12-07T08:59:26Z,Other,https://github.com/jianchang512/clone-voice
pysc2,google-deepmind,8091,1158,2024-07-23T16:54:42Z,Apache License 2.0,https://github.com/google-deepmind/pysc2
visidata,saulpw,8089,288,2025-03-08T04:28:25Z,GNU General Public License v3.0,https://github.com/saulpw/visidata
jc,kellyjonbrazil,8087,218,2024-12-21T00:31:44Z,MIT License,https://github.com/kellyjonbrazil/jc
BlenderGIS,domlysz,8072,1388,2024-06-06T13:42:41Z,GNU General Public License v3.0,https://github.com/domlysz/BlenderGIS
imaginAIry,brycedrennan,8071,463,2024-09-22T02:38:06Z,MIT License,https://github.com/brycedrennan/imaginAIry
pysheeet,crazyguitar,8049,1209,2025-02-08T08:14:54Z,MIT License,https://github.com/crazyguitar/pysheeet
google-api-python-client,googleapis,8046,2447,2025-03-11T07:35:18Z,Apache License 2.0,https://github.com/googleapis/google-api-python-client
KeymouseGo,taojy123,8028,1140,2025-03-12T11:36:18Z,GNU General Public License v2.0,https://github.com/taojy123/KeymouseGo
python-small-examples,jackzhenguo,8019,1817,2024-06-26T16:37:35Z,N/A,https://github.com/jackzhenguo/python-small-examples
ASRT_SpeechRecognition,nl8590687,8017,1910,2024-09-26T15:28:29Z,GNU General Public License v3.0,https://github.com/nl8590687/ASRT_SpeechRecognition
elastalert,Yelp,8009,1736,2024-08-07T06:30:10Z,Apache License 2.0,https://github.com/Yelp/elastalert
PaddleGAN,PaddlePaddle,7991,1250,2024-07-03T15:05:24Z,Apache License 2.0,https://github.com/PaddlePaddle/PaddleGAN
Machine-Learning-Collection,aladdinpersson,7977,2741,2024-08-17T12:31:20Z,MIT License,https://github.com/aladdinpersson/Machine-Learning-Collection
MoviePilot,jxxghp,7977,958,2025-03-10T05:47:32Z,GNU General Public License v3.0,https://github.com/jxxghp/MoviePilot
pytorch-cnn-visualizations,utkuozbulak,7972,1490,2025-01-01T10:31:10Z,MIT License,https://github.com/utkuozbulak/pytorch-cnn-visualizations
docopt,docopt,7968,561,2024-05-22T11:23:25Z,MIT License,https://github.com/docopt/docopt
reactpy,reactive-python,7959,325,2025-02-27T12:42:41Z,MIT License,https://github.com/reactive-python/reactpy
dream-textures,carson-katri,7955,434,2024-08-26T02:23:11Z,GNU General Public License v3.0,https://github.com/carson-katri/dream-textures
python-dotenv,theskumar,7953,446,2025-03-09T18:14:10Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/theskumar/python-dotenv
jukebox,openai,7946,1444,2024-06-19T05:14:24Z,Other,https://github.com/openai/jukebox
jupyterhub,jupyterhub,7940,2052,2025-03-10T08:56:26Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/jupyterhub/jupyterhub
InfoSpider,kangvcar,7940,1490,2024-08-20T16:26:26Z,GNU General Public License v3.0,https://github.com/kangvcar/InfoSpider
PentestGPT,GreyDGL,7926,984,2024-11-09T06:57:45Z,MIT License,https://github.com/GreyDGL/PentestGPT
tensorboardX,lanpa,7918,864,2025-01-15T18:30:46Z,MIT License,https://github.com/lanpa/tensorboardX
sygil-webui,Sygil-Dev,7894,880,2024-08-14T15:04:35Z,GNU Affero General Public License v3.0,https://github.com/Sygil-Dev/sygil-webui
DiffSynth-Studio,modelscope,7893,704,2025-03-10T10:26:32Z,Apache License 2.0,https://github.com/modelscope/DiffSynth-Studio
objection,sensepost,7883,878,2024-09-13T12:21:03Z,GNU General Public License v3.0,https://github.com/sensepost/objection
pip-tools,jazzband,7857,619,2025-03-06T04:35:23Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/jazzband/pip-tools
django-ninja,vitalik,7852,470,2025-03-09T19:55:36Z,MIT License,https://github.com/vitalik/django-ninja
stock,myhhub,7851,1539,2025-03-12T03:40:49Z,Apache License 2.0,https://github.com/myhhub/stock
VALL-E-X,Plachtaa,7821,775,2024-02-11T15:36:45Z,MIT License,https://github.com/Plachtaa/VALL-E-X
bisheng,dataelement,7818,1314,2025-03-12T16:12:45Z,Apache License 2.0,https://github.com/dataelement/bisheng
angr,angr,7817,1097,2025-03-11T17:25:07Z,"BSD 2-Clause ""Simplified"" License",https://github.com/angr/angr
moto,getmoto,7801,2088,2025-03-12T10:56:01Z,Apache License 2.0,https://github.com/getmoto/moto
PyTorch_Tutorial,TingsongYu,7792,1760,2025-01-04T11:23:32Z,N/A,https://github.com/TingsongYu/PyTorch_Tutorial
icloud_photos_downloader,icloud-photos-downloader,7788,599,2025-03-09T21:00:11Z,MIT License,https://github.com/icloud-photos-downloader/icloud_photos_downloader
gh-proxy,hunshcn,7780,2059,2024-08-08T08:09:42Z,MIT License,https://github.com/hunshcn/gh-proxy
electrum,spesmilo,7778,3177,2025-03-12T19:23:16Z,MIT License,https://github.com/spesmilo/electrum
Github-Ranking,EvanLi,7777,507,2025-03-12T04:06:45Z,MIT License,https://github.com/EvanLi/Github-Ranking
PaLM-rlhf-pytorch,lucidrains,7766,677,2025-02-15T18:21:37Z,MIT License,https://github.com/lucidrains/PaLM-rlhf-pytorch
IF,deep-floyd,7762,507,2024-04-14T05:26:35Z,Other,https://github.com/deep-floyd/IF
auto-sklearn,automl,7762,1294,2025-01-22T14:40:43Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/automl/auto-sklearn
FastSAM,CASIA-IVA-Lab,7759,722,2024-07-30T13:35:06Z,GNU Affero General Public License v3.0,https://github.com/CASIA-IVA-Lab/FastSAM
moshi,kyutai-labs,7757,627,2025-03-10T15:08:10Z,Apache License 2.0,https://github.com/kyutai-labs/moshi
hypothesis,HypothesisWorks,7744,595,2025-03-11T21:31:50Z,Other,https://github.com/HypothesisWorks/hypothesis
ASCII-generator,vietnh1009,7734,595,2024-11-22T00:04:58Z,MIT License,https://github.com/vietnh1009/ASCII-generator
EmotiVoice,netease-youdao,7730,661,2024-08-13T10:23:52Z,Apache License 2.0,https://github.com/netease-youdao/EmotiVoice
PyMySQL,PyMySQL,7730,1431,2025-01-29T09:06:45Z,MIT License,https://github.com/PyMySQL/PyMySQL
DeepCTR,shenweichen,7714,2229,2024-08-09T12:11:01Z,Apache License 2.0,https://github.com/shenweichen/DeepCTR
oumi,oumi-ai,7711,548,2025-03-12T19:28:28Z,Apache License 2.0,https://github.com/oumi-ai/oumi
SpaceshipGenerator,a1studmuffin,7705,437,2024-05-25T16:11:50Z,Other,https://github.com/a1studmuffin/SpaceshipGenerator
linkding,sissbruecker,7701,367,2025-03-09T22:12:08Z,MIT License,https://github.com/sissbruecker/linkding
IC-Light,lllyasviel,7675,469,2025-02-20T15:52:35Z,Apache License 2.0,https://github.com/lllyasviel/IC-Light
financial-machine-learning,firmai,7671,1306,2025-01-03T01:27:50Z,N/A,https://github.com/firmai/financial-machine-learning
ajenti,ajenti,7670,857,2025-03-03T08:13:39Z,MIT License,https://github.com/ajenti/ajenti
diff-match-patch,google,7669,1130,2024-05-22T22:13:22Z,Apache License 2.0,https://github.com/google/diff-match-patch
fast-stable-diffusion,TheLastBen,7665,1324,2025-03-12T02:24:02Z,MIT License,https://github.com/TheLastBen/fast-stable-diffusion
bunkerweb,bunkerity,7664,430,2025-03-12T15:36:25Z,GNU Affero General Public License v3.0,https://github.com/bunkerity/bunkerweb
umap,lmcinnes,7653,822,2025-02-28T21:30:46Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/lmcinnes/umap
CodeGeeX2,THUDM,7639,531,2024-07-10T12:34:55Z,Apache License 2.0,https://github.com/THUDM/CodeGeeX2
edge-tts,rany2,7633,726,2025-02-27T19:10:43Z,GNU Lesser General Public License v3.0,https://github.com/rany2/edge-tts
edx-platform,openedx,7630,3968,2025-03-12T18:57:12Z,GNU Affero General Public License v3.0,https://github.com/openedx/edx-platform
mae,facebookresearch,7626,1250,2024-07-23T18:15:40Z,Other,https://github.com/facebookresearch/mae
gitsome,donnemartin,7610,442,2024-02-08T10:27:14Z,Other,https://github.com/donnemartin/gitsome
GroundingDINO,IDEA-Research,7603,771,2024-08-12T08:52:02Z,Apache License 2.0,https://github.com/IDEA-Research/GroundingDINO
helium,mherrmann,7602,462,2025-02-20T16:05:51Z,MIT License,https://github.com/mherrmann/helium
SciencePlots,garrettj403,7593,731,2025-02-21T23:23:11Z,MIT License,https://github.com/garrettj403/SciencePlots
ultisnips,SirVer,7589,688,2025-03-09T19:54:49Z,GNU General Public License v3.0,https://github.com/SirVer/ultisnips
moondream,vikhyat,7578,587,2025-02-25T01:14:39Z,Apache License 2.0,https://github.com/vikhyat/moondream
aws-devops-zero-to-hero,iam-veeramalla,7570,10628,2025-02-03T06:11:30Z,Apache License 2.0,https://github.com/iam-veeramalla/aws-devops-zero-to-hero
awesome-cheatsheet,detailyang,7569,1027,2024-08-08T14:55:13Z,MIT License,https://github.com/detailyang/awesome-cheatsheet
MachineLearning_Python,lawlite19,7565,2465,2024-05-20T17:21:57Z,MIT License,https://github.com/lawlite19/MachineLearning_Python
WeasyPrint,Kozea,7559,711,2025-03-11T10:04:34Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/Kozea/WeasyPrint
real-url,wbt5,7539,1554,2024-06-07T01:36:57Z,GNU General Public License v2.0,https://github.com/wbt5/real-url
GPT2-Chinese,Morizeyao,7536,1704,2024-04-25T09:14:25Z,MIT License,https://github.com/Morizeyao/GPT2-Chinese
modelscope,modelscope,7533,772,2025-03-12T14:39:07Z,Apache License 2.0,https://github.com/modelscope/modelscope
Omost,lllyasviel,7518,430,2024-07-26T21:10:06Z,Apache License 2.0,https://github.com/lllyasviel/Omost
skypilot,skypilot-org,7502,589,2025-03-12T19:07:13Z,Apache License 2.0,https://github.com/skypilot-org/skypilot
ipex-llm,intel,7472,1328,2025-03-12T12:58:05Z,Apache License 2.0,https://github.com/intel/ipex-llm
Jenkins-Zero-To-Hero,iam-veeramalla,7469,14302,2025-03-12T09:03:13Z,MIT License,https://github.com/iam-veeramalla/Jenkins-Zero-To-Hero
BentoML,bentoml,7469,822,2025-03-12T10:03:16Z,Apache License 2.0,https://github.com/bentoml/BentoML
llama-stack,meta-llama,7466,921,2025-03-12T19:31:56Z,MIT License,https://github.com/meta-llama/llama-stack
GPTCache,zilliztech,7450,530,2024-09-18T02:05:21Z,MIT License,https://github.com/zilliztech/GPTCache
librosa,librosa,7444,979,2025-03-11T15:07:43Z,ISC License,https://github.com/librosa/librosa
GetQzonehistory,LibraHp,7443,528,2024-12-19T13:40:41Z,GNU General Public License v3.0,https://github.com/LibraHp/GetQzonehistory
latexify_py,google,7440,394,2025-02-13T01:27:01Z,Apache License 2.0,https://github.com/google/latexify_py
checkov,bridgecrewio,7412,1163,2025-03-12T14:15:46Z,Apache License 2.0,https://github.com/bridgecrewio/checkov
get_subscribe,ermaozi,7412,626,2025-03-10T02:15:33Z,GNU General Public License v3.0,https://github.com/ermaozi/get_subscribe
cheatsheets,matplotlib,7412,903,2025-02-25T09:36:55Z,"BSD 2-Clause ""Simplified"" License",https://github.com/matplotlib/cheatsheets
Dango-Translator,PantsuDango,7398,533,2025-03-02T14:20:01Z,GNU Lesser General Public License v2.1,https://github.com/PantsuDango/Dango-Translator
stanza,stanfordnlp,7394,900,2025-03-12T15:24:20Z,Other,https://github.com/stanfordnlp/stanza
pdfplumber,jsvine,7392,709,2025-02-11T03:09:32Z,MIT License,https://github.com/jsvine/pdfplumber
The-Grand-Complete-Data-Science-Materials,krishnaik06,7389,3843,2024-08-04T07:14:11Z,GNU General Public License v2.0,https://github.com/krishnaik06/The-Grand-Complete-Data-Science-Materials
starcoder,bigcode-project,7386,524,2024-02-27T02:05:57Z,Apache License 2.0,https://github.com/bigcode-project/starcoder
generative-models,wiseodd,7386,2036,2024-03-24T20:38:46Z,The Unlicense,https://github.com/wiseodd/generative-models
featuretools,alteryx,7379,890,2025-03-03T19:03:52Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/alteryx/featuretools
PyTorch-YOLOv3,eriklindernoren,7375,2626,2024-11-17T15:24:57Z,GNU General Public License v3.0,https://github.com/eriklindernoren/PyTorch-YOLOv3
Depth-Anything,LiheYoung,7371,562,2024-07-17T10:46:05Z,Apache License 2.0,https://github.com/LiheYoung/Depth-Anything
hyperopt,hyperopt,7361,1060,2025-02-04T00:03:50Z,Other,https://github.com/hyperopt/hyperopt
AzurLaneAutoScript,LmeSzinc,7358,867,2025-03-10T15:35:00Z,GNU General Public License v3.0,https://github.com/LmeSzinc/AzurLaneAutoScript
dowhy,py-why,7343,946,2025-03-10T17:02:18Z,MIT License,https://github.com/py-why/dowhy
Auto_Bangumi,EstrellaXD,7310,377,2024-09-26T03:46:07Z,MIT License,https://github.com/EstrellaXD/Auto_Bangumi
dotbot,anishathalye,7309,298,2025-02-22T16:58:49Z,MIT License,https://github.com/anishathalye/dotbot
TikTokDownload,Johnserf-Seed,7303,1344,2024-06-28T10:53:42Z,MIT License,https://github.com/Johnserf-Seed/TikTokDownload
gef,hugsy,7302,761,2025-02-24T00:50:04Z,MIT License,https://github.com/hugsy/gef
sqlglot,tobymao,7294,799,2025-03-12T19:19:21Z,MIT License,https://github.com/tobymao/sqlglot
linux-insides-zh,hust-open-atom-club,7286,1203,2024-12-19T08:17:58Z,Other,https://github.com/hust-open-atom-club/linux-insides-zh
gitingest,cyclotruc,7284,579,2025-03-12T16:32:05Z,MIT License,https://github.com/cyclotruc/gitingest
dailycheckin,Sitoi,7284,1265,2025-01-31T01:56:03Z,MIT License,https://github.com/Sitoi/dailycheckin
programming-talks,hellerve,7270,504,2025-02-15T20:11:14Z,N/A,https://github.com/hellerve/programming-talks
aws-shell,awslabs,7259,778,2024-12-16T22:48:37Z,Apache License 2.0,https://github.com/awslabs/aws-shell
LWM,LargeWorldModel,7248,557,2024-10-19T03:27:38Z,Apache License 2.0,https://github.com/LargeWorldModel/LWM
PyGithub,PyGithub,7237,1816,2025-03-03T14:32:57Z,GNU Lesser General Public License v3.0,https://github.com/PyGithub/PyGithub
BasicSR,XPixelGroup,7235,1249,2024-07-21T04:16:22Z,Apache License 2.0,https://github.com/XPixelGroup/BasicSR
Movie_Data_Capture,mvdctop,7234,1397,2025-03-12T15:34:47Z,GNU General Public License v3.0,https://github.com/mvdctop/Movie_Data_Capture
face-alignment,1adrianb,7230,1357,2024-08-30T14:19:26Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/1adrianb/face-alignment
InternVL,OpenGVLab,7221,559,2025-02-26T08:05:24Z,MIT License,https://github.com/OpenGVLab/InternVL
gspread,burnash,7220,952,2025-02-27T18:15:08Z,MIT License,https://github.com/burnash/gspread
bup,bup,7205,421,2025-03-03T19:06:17Z,Other,https://github.com/bup/bup
lbry-sdk,lbryio,7201,491,2024-08-19T07:49:41Z,MIT License,https://github.com/lbryio/lbry-sdk
asyncpg,MagicStack,7198,413,2024-12-18T21:52:07Z,Apache License 2.0,https://github.com/MagicStack/asyncpg
librephotos,LibrePhotos,7193,323,2025-03-07T01:28:48Z,MIT License,https://github.com/LibrePhotos/librephotos
records,kennethreitz,7188,575,2024-07-09T11:26:43Z,ISC License,https://github.com/kennethreitz/records
maple-font,subframe7536,7188,121,2025-03-12T15:11:15Z,SIL Open Font License 1.1,https://github.com/subframe7536/maple-font
autograd,HIPS,7182,912,2025-03-10T19:17:12Z,MIT License,https://github.com/HIPS/autograd
tenacity,jd,7178,291,2025-03-05T08:36:46Z,Apache License 2.0,https://github.com/jd/tenacity
rectg,jackhawks,7172,380,2025-02-20T11:31:23Z,Apache License 2.0,https://github.com/jackhawks/rectg
Chinese-LLaMA-Alpaca-2,ymcui,7158,575,2024-09-23T02:52:19Z,Apache License 2.0,https://github.com/ymcui/Chinese-LLaMA-Alpaca-2
pr-agent,qodo-ai,7156,739,2025-03-12T05:20:27Z,Apache License 2.0,https://github.com/qodo-ai/pr-agent
patroni,patroni,7145,890,2025-03-12T16:47:40Z,MIT License,https://github.com/patroni/patroni
ipwndfu,axi0mX,7141,1703,2024-02-21T04:10:19Z,GNU General Public License v3.0,https://github.com/axi0mX/ipwndfu
gpt-neox,EleutherAI,7127,1045,2025-03-12T10:28:11Z,Apache License 2.0,https://github.com/EleutherAI/gpt-neox
GOT-OCR2.0,Ucas-HaoranWei,7127,625,2025-02-10T12:13:00Z,N/A,https://github.com/Ucas-HaoranWei/GOT-OCR2.0
yowsup,tgalal,7113,2226,2024-08-08T20:50:41Z,GNU General Public License v3.0,https://github.com/tgalal/yowsup
marshmallow,marshmallow-code,7110,629,2025-03-05T08:24:07Z,MIT License,https://github.com/marshmallow-code/marshmallow
mlx-examples,ml-explore,7110,1006,2025-03-11T20:37:35Z,MIT License,https://github.com/ml-explore/mlx-examples
backgroundremover,nadermx,7103,595,2024-12-26T17:44:27Z,MIT License,https://github.com/nadermx/backgroundremover
pdfGPT,bhaskatripathi,7077,850,2025-03-03T13:17:59Z,MIT License,https://github.com/bhaskatripathi/pdfGPT
pipreqs,bndr,7072,406,2024-07-06T13:32:00Z,Apache License 2.0,https://github.com/bndr/pipreqs
pydantic-ai,pydantic,7062,584,2025-03-12T15:53:16Z,MIT License,https://github.com/pydantic/pydantic-ai
paper-qa,Future-House,7057,693,2025-03-12T18:03:48Z,Apache License 2.0,https://github.com/Future-House/paper-qa
folium,python-visualization,7055,2234,2025-03-07T18:00:43Z,Other,https://github.com/python-visualization/folium
ffsubsync,smacke,7048,293,2025-02-19T04:07:11Z,MIT License,https://github.com/smacke/ffsubsync
autocut,mli,7038,726,2024-10-05T15:59:47Z,Apache License 2.0,https://github.com/mli/autocut
sh,amoffat,7037,502,2025-02-24T07:16:10Z,MIT License,https://github.com/amoffat/sh
machine-learning-course,instillai,7036,1258,2024-11-27T03:47:57Z,N/A,https://github.com/instillai/machine-learning-course
multi-v2ray,Jrohy,7032,2435,2024-02-24T06:41:05Z,GNU General Public License v3.0,https://github.com/Jrohy/multi-v2ray
dumb-init,Yelp,7019,350,2025-02-17T20:10:13Z,MIT License,https://github.com/Yelp/dumb-init
tinydb,msiemens,7018,557,2025-03-06T04:13:38Z,MIT License,https://github.com/msiemens/tinydb
boxmot,mikel-brostrom,7016,1759,2025-03-11T18:43:22Z,GNU Affero General Public License v3.0,https://github.com/mikel-brostrom/boxmot
ScoutSuite,nccgroup,7010,1082,2024-11-19T20:53:05Z,GNU General Public License v2.0,https://github.com/nccgroup/ScoutSuite
PDF-Extract-Kit,opendatalab,7008,476,2025-01-03T02:00:20Z,GNU Affero General Public License v3.0,https://github.com/opendatalab/PDF-Extract-Kit
python,kubernetes-client,6984,3317,2025-02-18T21:08:00Z,Apache License 2.0,https://github.com/kubernetes-client/python
3d-photo-inpainting,vt-vl-lab,6967,1124,2024-08-30T23:48:56Z,Other,https://github.com/vt-vl-lab/3d-photo-inpainting
